type	preferred supplier	cat #	common	latin	lot	rec'dcom	gsample	Genevadate	lab	gmo test	freezer flag	freezer amount	pf	comline	sup lot #	OGcert	og exp	origin	supplier	price	amtord	dateord	amtrec	daterec	buyunit	priceunit	receiveunit	seed color	invoiceTOoffice	comments	temp	1st	2nd	spec	subs	pass	G	1stCount1	1stCount2	1stCount3	1stCount4	FinalCount1	FinalCount2	FinalCount3	FinalCount4	result	germ_date	CertifiedOrganic	NotForSale	AnalysisReport	PassedQC	germ_history	bulk	altlatin	10 g count	labelgerm	nikosnotes	germ comment	customer comment	suppliercode	receiver	sparenumber	sparenumber2	sparenumber3	sparenumber4	sparenumber5	spare text	spare text 2	spare text 3	spare text 4	spare text 5	spare date	spare date 2	spare date 3	go code	picture	Cost of Grow out	Number of RF or Plants	planting stats	Price per RF or Plant	Lot and strain Grow Out	stock seed	lot and strain grower name	field notes	eta	carrier	tracking_num	seed_humidity	whs_comments	freezing_info	lot_strain_code	canadian_equiv	Invoice Unit Price	Invoice Shipping_handling	Invoice Cleaning	Invoice Phyto	Invoice Payment Fees	Invoice Other	Invoice Notes	Invoice Total COG	suppler type	catalog status	limit_status_data	change_status_data	old catalog number	indigenous royalties	Black royalties	breeder royalties	ossi	pvp	pvp_date	breeder grown	year of introduction	storage flag	storage amount	catalog_sequence	list_sequence	page_number	column_number	lot_weight	lot_unit	spoilage_weight	spoilage_unit	spoilage_reason	low_count	high_count	count_weight	count_unit	cleaning_notes	Status	Lot Gone	LotGoneDate	Toss	TossDate	BigGermDrop	GermDropDate	MixIngredient	MixPart	InMix	Breeder	BBS	WebOnly	Coated	LabelCoated	CatCoated	Certifiable	MixMade	InvoiceEntered
go		0	OG AKA Balanced Protein Corn	Zea mays	0					lot 431 Christensen 2020og negative 1/7/20.
lot 421 Dave C GMO neg.  lot 411 neg test Genetic ID. lot 401 tested negative by Baker Creek. lot 381 tested negative by HMS  Lot 361 tested negative 12-12-13.									Christensen DBA C&S Produce 	15.00	0.000	03/31/21	0.00		#	#				none coming; eaten by grasshoppers.	30	4	7			75*	 	78	0	0	0	0	0	0	0	0.0									35	0	1,360-1,840 seeds/#
			0		0	0	0	0	0		10/7/21 - catalog status
6/8/21 - catalog status							0	√								11go: Christensen good!									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			0	0	0	0.00	0.00		0.00			0	0	0																					
		204	Provider Bush Bean	Phaseolus vulgaris	441	1 bag ripped lost 18#		04/06/22	ICIA						053.3.2101				Charter	1.05	1500.000	09/27/21	1442.00	02/11/22	#	#	lb		02/23/22	shipping 1.24.22	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	92.0	05/06/22					5/22 - 92.0% ICIA - supplier
10/21 - 92.0% ICIA - supplier
10/21 - 85.0% - supplier

			31	90	1,352 seeds - 1,497 seeds/#			3	Mat	0	0	0	0	0						11/02/22			0	√	$24.00	6RF	THIN TO 6"	$4.00/RF	22MC√			22go: 441 Charter A-OK
21go: 431 Charter much better than 432 Kimberly									1.05	0.41	0.00	0.00	0.00	0.00		1.46					0								0			20	0	0	0.00	0.00		0.00			0	0	0																					
		204	Provider Bush Bean	Phaseolus vulgaris	999														Kimberly	1.40	2040.000	09/06/22	0.00		#	#				X Ch (draught) Expected 12/22-4/23	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	0.0									31	0	1,352 seeds - 1,497 seeds/#			0		0	0	0	0	0									0	√								22go: 441 Charter A-OK
21go: 431 Charter much better than 432 Kimberly									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			20	0	0	0.00	0.00		0.00			0	0	0																					
		204.5	Provider Bush Bean	Phaseolus vulgaris	441														Charter	1.05	40.000	09/27/21	40.00	02/11/22	#	#	lb		02/23/22	8.9.22 Removed from bulk inventory	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	0.0									31	0	1,352 seeds - 1,497 seeds/#			0	Mat	0	0	0	0	0									0	√								21go: 431 Charter much better than 432 Kimberly									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			20	0	0	0.00	0.00		0.00			0	0	0																					
go		205	OG Provider Bush Bean	Phaseolus vulgaris	100														Ernie's Organics	4.40	1800.000	03/31/22	0.00		#	#					30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	0.0									29	0	1,352 seeds - 1,497 seeds/#
431 stock seed is from Kimberly
			0		0	0	0	0	0									0	√								21go: 431 Ernie's OK. 11go: Ernie's OK 05 go: Heath's strain is sweeter, juicier, smaller and more tender than the cml and does not go to seed as quickly but otherwise looks identical.									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			0	0	0	0.00	0.00		0.00			0	0	0																					
go		205	OG Provider Bush Bean	Phaseolus vulgaris	441			05/02/22	ICIA						39D-21	ISDA	09/01/22		Ernie's Organics	4.40	1725.000	03/31/21	1725.00	03/16/22	#	#	lb		04/28/22	shipping week 9
9.21.21 crop is fine	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	81.0	05/18/22	√				5/22 - 81.0% ICIA 12/21 
10/21- 87.0% - supplier
			29	79	1,352 seeds - 1,497 seeds/#
431 stock seed is from Kimberly
			1	Mat	0	0	0	0	0						11/14/22			0	√	$24.00	6RF	THIN TO 6"	$4.00/RF	22MC√			22go: 441 Ernie's A-OK
21go: 431 Ernie's OK. 11go: Ernie's OK 05 go: Heath's strain is sweeter, juicier, smaller and more tender than the cml and does not go to seed as quickly but otherwise looks identical.									4.00	0.28	0.00	0.00	0.00	0.00		4.28					0								0			22	0	0	0.00	0.00		0.00			0	0	0																					
go		205.5	OG Provider Bush Bean	Phaseolus vulgaris	441														Ernie's Organics	4.40	75.000	03/31/21	75.00	03/16/22	#	#	lb		04/28/22	8.9.22 Removed from bulk inventory	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	0.0									29	0	1,352 seeds - 1,497 seeds/#
431 stock seed is from Kimberly
			0	Mat	0	0	0	0	0									0	√								21go: 431 Ernie's OK. 11go: Ernie's OK 05 go: Heath's strain is sweeter, juicier, smaller and more tender than the cml and does not go to seed as quickly but otherwise looks identical.									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			22	0	0	0.00	0.00		0.00			0	0	0																					
		210	Strike Bean	Phaseolus vulgaris	100															0.00	50.000	03/14/22	0.00		#					X Ch	30	0	8	Soak	B, T	70	 	0	0	0	0	0	0	0	0	0.0									0	0				0		0	0	0	0	0									0	√								21go: 431 chater & 432 Kimberly both tough and bad tasting 									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			0	0	0	0.00	0.00		0.00			0	0	0																					
		210	Strike Bean	Phaseolus vulgaris	441	2 lines									16502109				Kimberly	1.07	50.000	09/27/21	50.00	03/24/22	#	#	lb		04/28/22	shipping week 10
from new crop; ETA not before Feb
Let Ryan know when this comes in.	30	0	8	Soak	B, T	70	 	0	0	0	0	0	0	0	0	85.0	03/01/22					3/22 - 85.0% - supplier
3/22 - 85.0% - supplier
			0	83				3	Mat	0	0	0	0	0						08/28/22			0	√								21go: 431 chater & 432 Kimberly both tough and bad tasting 									1.07	0.70	0.00	0.00	0.00	0.00		1.77					0								0			24	0	0	0.00	0.00		0.00			0	0	0																					
		210	Strike Bean	Phaseolus vulgaris	999														Kimberly	1.42	250.000	09/06/22	0.00		#	#				Expected 12/22-4/23	30	0	8	Soak	B, T	70	 	0	0	0	0	0	0	0	0	0.0									0	0				0		0	0	0	0	0									0	√								21go: 431 chater & 432 Kimberly both tough and bad tasting 									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			0	0	0	0.00	0.00		0.00			0	0	0																					
		210	Strike Bean	Phaseolus vulgaris	999														Charter	1.56	250.000	09/06/22	0.00		#	#					30	0	8	Soak	B, T	70	 	0	0	0	0	0	0	0	0	0.0									0	0				0		0	0	0	0	0									0	√								21go: 431 chater & 432 Kimberly both tough and bad tasting 									0.00	0.00	0.00	0.00	0.00	0.00		0.00					0								0			0	0	0	0.00	0.00		0.00			0	0	0																					
		212	Accelerate Bean	Phaseolus vulgaris	441	2 lines
80 M = 52.49 Lbs
160 M = 104.98 Lbs									03.01.18				Pure Line Seed	1.67	160.000	12/20/21	160.00	02/11/22	M	M	M		02/24/22	shipped 1.19.22
1,524 seeds/#√	30	0	8	Soak	B, T	70	 	0	0	0	0	0	0	0	0	84.0	05/11/22					5/22 - 84.0% - supplier
10/21 - 88.0% - supplier
10/21 - 88.0% - supplier
			33	82	1,524 seeds/#			6	Mat	0	0	0	0	0						11/07/22			0									21go: 431 Pure Line, good									1.67	0.27	0.00	0.00	0.00	0.00		1.94					0								0			26	0	0	0.00	0.00		0.00			0	0	0																					
		214	Greencrop Bean	Phaseolus vulgaris	431			04/06/22	ICIA						72.130.720B				Conida	0.85	250.000	09/02/20	250.00	10/08/20	#	#	lb		10/09/20	1,024 seeds/#√	30	0	8	Soak	B, T	70		0	0	0	0	0	0	0	0	79.0	05/06/22					5/22 - 79.0% ICIA - supplier
10/21 - 95.0% ICIA 
5/21 - 92.0% ICIA 
12/20 - 83.0% PA 
7/20 - 88.0% - supplier
